Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Email,20130206:103637,20130206:103638,1,0,0
Word&Powerpoint,20130206:103638,20130206:103639,0,0,0
Word&Powerpoint,20130206:103639,20130206:103644,1,0,0
Word&Powerpoint,20130206:103644,20130206:103645,1,0,0
Email,20130206:103645,20130206:103648,1,0,0
Email,20130206:103648,20130206:103809,7,0,0
Browser,20130206:103809,20130206:103815,1,0,2
Browser,20130206:103815,20130206:103817,1,0,0
Email,20130206:103817,20130206:103839,7,0,0
Email,20130206:103839,20130206:103840,0,0,1
Excel,20130206:103840,20130206:103841,0,0,0
Excel,20130206:103841,20130206:103854,3,0,0
Excel,20130206:103854,20130206:103857,1,0,0
Email,20130206:103857,20130206:104002,29,0,0
Email,20130206:104002,20130206:104014,3,0,0
Email,20130206:104014,20130206:104016,1,0,0
Other,20130206:104016,20130206:104018,1,0,1
Other,20130206:104018,20130206:104020,1,0,0
Email,20130206:104020,20130206:104021,1,0,0
Other,20130206:104022,20130206:104024,0,0,5
Excel,20130206:104024,20130206:104025,0,0,0
Excel,20130206:104025,20130206:104030,0,0,0
Other,20130206:104030,20130206:104031,0,0,0
Excel,20130206:104031,20130206:104117,5,0,0
Excel,20130206:104117,20130206:104152,2,0,0
Browser,20130206:104152,20130206:104156,1,0,0
Browser,20130206:104156,20130206:104200,1,0,0
Browser,20130206:104200,20130206:104228,1,0,0
Excel,20130206:104228,20130206:104231,2,0,0
FileOperation,20130206:104231,20130206:104232,1,0,0
FileOperation,20130206:104232,20130206:104235,3,0,0
FileOperation,20130206:104235,20130206:104239,2,0,0
FileOperation,20130206:104239,20130206:104240,2,0,0
FileOperation,20130206:104240,20130206:104242,2,0,0
FileOperation,20130206:104242,20130206:104248,1,0,0
FileOperation,20130206:104248,20130206:104257,3,0,0
FileOperation,20130206:104257,20130206:104300,2,0,0
FileOperation,20130206:104300,20130206:104301,2,0,0
FileOperation,20130206:104301,20130206:104305,1,0,1
Excel,20130206:104305,20130206:104306,1,0,0
Excel,20130206:104306,20130206:104307,0,0,0
Excel,20130206:104307,20130206:104323,2,0,0
Excel,20130206:104323,20130206:104414,13,0,56
Excel,20130206:104414,20130206:104453,18,0,18
Excel,20130206:104453,20130206:104456,1,0,2
Excel,20130206:104456,20130206:104458,0,0,2
Excel,20130206:104458,20130206:104500,0,0,2
Excel,20130206:104500,20130206:104503,2,0,2
