Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Excel,20130204:113640,20130204:113641,0,0,0
Excel,20130204:113641,20130204:113659,0,0,2
FileOperation,20130204:113659,20130204:113702,0,0,0
FileOperation,20130204:113702,20130204:113703,0,0,0
FileOperation,20130204:113703,20130204:113706,0,0,4
Excel,20130204:113706,20130204:113710,0,0,4
FileOperation,20130204:113710,20130204:113715,0,0,4
Excel,20130204:113715,20130204:113728,0,0,4
Other,20130204:113728,20130204:113740,0,0,0
Excel,20130204:113740,20130204:113745,0,0,3
Other,20130204:113745,20130204:113747,0,0,0
Excel,20130204:113747,20130204:113757,0,0,2
FileOperation,20130204:113757,20130204:113759,0,0,0
FileOperation,20130204:113759,20130204:113804,0,0,0
Excel,20130204:113804,20130204:113806,0,0,0
Excel,20130204:113806,20130204:113807,0,0,0
Excel,20130204:113807,20130204:113812,0,0,0
Other,20130204:113812,20130204:113820,0,0,0
Excel,20130204:113820,20130204:113823,0,0,0
Excel,20130204:113823,20130204:113824,0,0,0
Excel,20130204:113824,20130204:113830,0,0,1
Excel,20130204:113830,20130204:113843,0,0,6
Excel,20130204:113843,20130204:113845,0,0,1
Excel,20130204:113845,20130204:113846,0,0,1
Excel,20130204:113846,20130204:113857,0,0,17
Excel,20130204:113857,20130204:113907,0,0,9
Excel,20130204:113907,20130204:113910,0,0,4
Excel,20130204:113910,20130204:113912,0,0,1
Excel,20130204:113912,20130204:113915,0,0,2
Excel,20130204:113915,20130204:113917,0,0,2
Excel,20130204:113917,20130204:113919,0,0,1
Excel,20130204:113919,20130204:113921,0,0,1
Excel,20130204:113921,20130204:113943,0,0,19
Excel,20130204:113943,20130204:113945,0,0,3
Excel,20130204:113945,20130204:113946,0,0,0
Excel,20130204:113946,20130204:113947,0,0,1
Excel,20130204:113947,20130204:113949,0,0,2
Excel,20130204:113949,20130204:113951,0,0,1
Excel,20130204:113951,20130204:113952,0,0,0
Excel,20130204:113952,20130204:113955,0,0,3
Excel,20130204:113955,20130204:113956,0,0,1
Excel,20130204:113956,20130204:114000,0,0,4
Excel,20130204:114000,20130204:114002,0,0,1
Excel,20130204:114002,20130204:114022,0,0,12
Excel,20130204:114022,20130204:114030,0,0,0
Excel,20130204:114030,20130204:114033,0,0,0
Excel,20130204:114033,20130204:114042,0,0,5
Excel,20130204:114042,20130204:114043,0,0,0
Excel,20130204:114043,20130204:114057,0,0,5
Excel,20130204:114057,20130204:114109,0,0,7
Excel,20130204:114110,20130204:114112,0,0,0
Excel,20130204:114112,20130204:114202,0,0,44
Excel,20130204:114202,20130204:114204,0,0,0
Excel,20130204:114204,20130204:114206,0,0,0
Excel,20130204:114206,20130204:114207,0,0,0
FileOperation,20130204:114207,20130204:114209,0,0,0
FileOperation,20130204:114210,20130204:114212,0,0,0
Excel,20130204:114212,20130204:114213,0,0,0
Excel,20130204:114213,20130204:114215,0,0,0
Excel,20130204:114215,20130204:114218,0,0,0
Excel,20130204:114218,20130204:114227,0,0,0
Excel,20130204:114227,20130204:114228,0,0,0
Excel,20130204:114228,20130204:114231,0,0,0
Excel,20130204:114231,20130204:114242,0,0,0
Excel,20130204:114242,20130204:114243,0,0,0
Excel,20130204:114243,20130204:114246,0,0,0
FileOperation,20130204:114246,20130204:114249,0,0,0
Excel,20130204:114249,20130204:114250,0,0,0
FileOperation,20130204:114250,20130204:114254,0,0,0
Excel,20130204:114254,20130204:114255,0,0,0
Excel,20130204:114255,20130204:114501,0,0,73
FileOperation,20130204:114501,20130204:114502,0,0,0
FileOperation,20130204:114502,20130204:114503,0,0,0
Excel,20130204:114503,20130204:114537,0,0,21
Excel,20130204:114537,20130204:114543,0,0,7
Excel,20130204:114543,20130204:114550,0,0,6
Excel,20130204:114550,20130204:114607,0,0,6
Excel,20130204:114607,20130204:114647,0,0,19
Excel,20130204:114647,20130204:114720,0,0,29
Excel,20130204:114720,20130204:114725,0,0,0
Excel,20130204:114725,20130204:114727,0,0,0
Excel,20130204:114727,20130204:114728,0,0,0
Excel,20130204:114728,20130204:114730,0,0,0
Excel,20130204:114730,20130204:114733,0,0,0
Excel,20130204:114733,20130204:114741,0,0,0
Excel,20130204:114741,20130204:114743,0,0,0
Excel,20130204:114743,20130204:114744,0,0,0
Excel,20130204:114744,20130204:114747,0,0,0
Excel,20130204:114747,20130204:114754,0,0,0
Excel,20130204:114754,20130204:114813,0,0,0
Excel,20130204:114813,20130204:114933,0,0,3
Excel,20130204:114933,20130204:114934,0,0,0
Excel,20130204:114934,20130204:114939,0,0,0
Excel,20130204:114939,20130204:114941,0,0,0
Excel,20130204:114941,20130204:115002,0,0,8
Excel,20130204:115002,20130204:115005,0,0,0
Excel,20130204:115005,20130204:115023,0,0,0
FileOperation,20130204:115023,20130204:115024,0,0,2
Excel,20130204:115024,20130204:115323,0,0,0
Excel,20130204:115556,20130204:115856,0,0,0
Excel,20130204:120317,20130204:120318,0,0,2
Excel,20130204:120318,20130204:120319,0,0,0
Excel,20130204:120319,20130204:120343,0,0,17
Excel,20130204:120343,20130204:120344,0,0,1
Excel,20130204:120344,20130204:120348,0,0,2
Excel,20130204:120348,20130204:120500,0,0,27
Excel,20130204:120500,20130204:120503,0,0,3
Excel,20130204:120503,20130204:120505,0,0,3
Excel,20130204:120505,20130204:120507,0,0,0
Excel,20130204:120507,20130204:120512,0,0,0
Excel,20130204:120512,20130204:120513,0,0,0
Excel,20130204:120513,20130204:120515,0,0,0
FileOperation,20130204:120516,20130204:120542,0,0,0
FileOperation,20130204:120542,20130204:120545,0,0,0
FileOperation,20130204:120545,20130204:120547,0,0,0
FileOperation,20130204:120547,20130204:120553,0,0,0
Excel,20130204:120553,20130204:120558,0,0,0
Excel,20130204:120558,20130204:120639,0,0,0
Excel,20130204:120639,20130204:120640,0,0,0
FileOperation,20130204:120640,20130204:120650,0,0,0
Excel,20130204:120650,20130204:120654,0,0,0
FileOperation,20130204:120654,20130204:120700,0,0,0
FileOperation,20130204:120700,20130204:120703,0,0,0
Excel,20130204:120703,20130204:120817,0,0,15
Excel,20130204:120817,20130204:120822,0,0,0
Excel,20130204:120822,20130204:120839,0,0,0
Excel,20130204:120839,20130204:120844,0,0,0
Excel,20130204:120844,20130204:120934,0,0,15
Browser,20130204:120934,20130204:120937,0,0,0
Browser,20130204:120937,20130204:121003,0,0,0
Browser,20130204:121003,20130204:121031,0,0,0
Excel,20130204:121031,20130204:121045,0,0,0
Excel,20130204:121045,20130204:121101,0,0,1
Excel,20130204:121101,20130204:121103,0,0,0
Excel,20130204:121103,20130204:121104,0,0,0
Excel,20130204:121104,20130204:121106,0,0,1
Excel,20130204:121106,20130204:121117,0,0,1
Excel,20130204:121117,20130204:121118,0,0,0
Excel,20130204:121118,20130204:121120,0,0,0
Excel,20130204:121120,20130204:121122,0,0,1
Excel,20130204:121122,20130204:121123,0,0,1
Excel,20130204:121123,20130204:121127,0,0,0
Excel,20130204:121127,20130204:121134,0,0,1
Excel,20130204:121134,20130204:121137,0,0,0
Excel,20130204:121137,20130204:121140,0,0,0
Excel,20130204:121140,20130204:121431,0,0,48
Excel,20130204:121431,20130204:121433,0,0,0
Excel,20130204:121433,20130204:121437,0,0,0
Excel,20130204:121437,20130204:121442,0,0,0
Excel,20130204:121442,20130204:121448,0,0,3
Excel,20130204:121448,20130204:121452,0,0,0
Excel,20130204:121452,20130204:121454,0,0,3
Excel,20130204:121454,20130204:121457,0,0,0
Excel,20130204:121457,20130204:121500,0,0,3
Excel,20130204:121500,20130204:121502,0,0,0
Excel,20130204:121502,20130204:121503,0,0,0
Excel,20130204:121503,20130204:121505,0,0,3
Excel,20130204:121505,20130204:121506,0,0,0
Excel,20130204:121506,20130204:121535,0,0,19
Excel,20130204:121535,20130204:121539,0,0,0
Excel,20130204:121539,20130204:121542,0,0,0
Excel,20130204:121542,20130204:121546,0,0,0
Excel,20130204:121546,20130204:121614,0,0,46
Excel,20130204:121614,20130204:121617,0,0,0
Excel,20130204:121617,20130204:121620,0,0,0
FileOperation,20130204:121620,20130204:121622,0,0,0
Excel,20130204:121622,20130204:121725,0,0,10
Excel,20130204:121725,20130204:121731,0,0,0
Excel,20130204:121731,20130204:121746,0,0,4
Excel,20130204:121746,20130204:121747,0,0,0
Excel,20130204:121747,20130204:121801,0,0,0
FileOperation,20130204:121801,20130204:121815,0,0,0
FileOperation,20130204:121815,20130204:121824,0,0,0
Excel,20130204:121824,20130204:121829,0,0,0
Excel,20130204:121829,20130204:121834,0,0,0
Other,20130204:121834,20130204:121840,0,0,0
Excel,20130204:121840,20130204:121857,0,0,0
Excel,20130204:121857,20130204:121858,0,0,0
Excel,20130204:121858,20130204:121915,0,0,0
Excel,20130204:121915,20130204:121919,0,0,0
Excel,20130204:121919,20130204:122003,0,0,0
Excel,20130204:122003,20130204:122020,0,0,10
Excel,20130204:122020,20130204:122025,0,0,0
Excel,20130204:122025,20130204:122041,0,0,0
Excel,20130204:122041,20130204:122042,0,0,0
FileOperation,20130204:122042,20130204:122046,0,0,0
FileOperation,20130204:122047,20130204:122052,0,0,0
FileOperation,20130204:122052,20130204:122101,0,0,0
FileOperation,20130204:122101,20130204:122102,0,0,0
