Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Testing,20130205:132005,20130205:132037,0,0,0
Browser,20130205:132037,20130205:132038,0,0,0
Browser,20130205:132038,20130205:132050,0,0,11
Browser,20130205:132050,20130205:132120,0,0,0
Browser,20130205:132120,20130205:132121,0,0,0
Testing,20130205:132121,20130205:132134,0,0,0
Database,20130205:132134,20130205:132158,0,0,7
FileOperation,20130205:132158,20130205:132200,0,0,0
FileOperation,20130205:132200,20130205:132206,0,0,0
Other,20130205:132206,20130205:132251,0,0,0
Other,20130205:132251,20130205:132255,0,0,11
Other,20130205:132255,20130205:132401,0,0,3
Testing,20130205:132401,20130205:132445,0,0,1
Other,20130205:132445,20130205:132506,0,0,0
Other,20130205:132506,20130205:132551,0,0,0
Browser,20130205:132551,20130205:132554,0,0,0
Browser,20130205:132554,20130205:132607,0,0,0
Browser,20130205:132607,20130205:132612,0,0,5
Browser,20130205:132612,20130205:132616,0,0,0
Browser,20130205:132616,20130205:132624,0,0,0
Browser,20130205:132624,20130205:132634,0,0,0
Browser,20130205:132634,20130205:132651,0,0,1
Other,20130205:132651,20130205:132653,0,0,0
Testing,20130205:132653,20130205:132702,0,0,2
Testing,20130205:132702,20130205:132711,0,0,12
Testing,20130205:132711,20130205:132713,0,0,0
Database,20130205:132713,20130205:132725,0,0,12
Testing,20130205:132725,20130205:132729,0,0,2
Testing,20130205:132729,20130205:132731,0,0,3
Testing,20130205:132731,20130205:132739,0,0,2
Testing,20130205:132739,20130205:132745,0,0,11
Testing,20130205:132745,20130205:132750,0,0,1
Testing,20130205:132750,20130205:132752,0,0,0
Testing,20130205:132752,20130205:132756,0,0,3
Testing,20130205:132756,20130205:132826,0,0,7
Testing,20130205:132826,20130205:132827,0,0,0
Testing,20130205:132827,20130205:132834,0,0,0
Testing,20130205:132834,20130205:132835,0,0,0
Testing,20130205:132835,20130205:132849,0,0,0
Testing,20130205:132849,20130205:132904,0,0,0
Testing,20130205:132904,20130205:132909,0,0,0
Testing,20130205:132909,20130205:132921,0,0,0
Testing,20130205:132921,20130205:132922,0,0,0
Testing,20130205:132922,20130205:132924,0,0,0
Testing,20130205:132924,20130205:132926,0,0,0
Testing,20130205:132926,20130205:132927,0,0,0
Testing,20130205:132927,20130205:132929,0,0,0
Testing,20130205:132929,20130205:132930,0,0,0
Testing,20130205:132930,20130205:132931,0,0,0
Testing,20130205:132931,20130205:132932,0,0,0
Testing,20130205:132932,20130205:132935,0,0,0
Testing,20130205:132935,20130205:132944,0,0,0
Testing,20130205:132944,20130205:132946,0,0,0
Testing,20130205:132946,20130205:132948,0,0,0
Testing,20130205:132948,20130205:132951,0,0,0
Testing,20130205:132951,20130205:132952,0,0,0
Testing,20130205:132952,20130205:132956,0,0,0
Database,20130205:132956,20130205:132957,0,0,1
Other,20130205:132957,20130205:133006,0,0,0
Other,20130205:133006,20130205:133150,0,0,0
Database,20130205:133150,20130205:133156,0,0,0
Testing,20130205:133156,20130205:133159,0,0,0
Testing,20130205:133159,20130205:133205,0,0,0
Testing,20130205:133205,20130205:133212,0,0,0
Testing,20130205:133212,20130205:133220,0,0,0
Testing,20130205:133220,20130205:133225,0,0,0
Testing,20130205:133225,20130205:133230,0,0,0
Testing,20130205:133230,20130205:133233,0,0,0
Testing,20130205:133233,20130205:133258,0,0,0
Other,20130205:133504,20130205:133505,0,0,1
Other,20130205:133505,20130205:133506,0,0,0
Other,20130205:133506,20130205:133731,0,0,44
Other,20130205:134445,20130205:134507,0,0,2
Other,20130205:134507,20130205:134805,0,0,15
Email,20130205:134805,20130205:134807,0,0,0
Email,20130205:134807,20130205:134825,0,0,1
Other,20130205:134825,20130205:134828,0,0,0
Browser,20130205:134828,20130205:134830,0,0,0
Browser,20130205:134830,20130205:134831,0,0,0
Browser,20130205:134831,20130205:134832,0,0,0
Excel,20130205:134833,20130205:134916,0,0,0
Browser,20130205:134916,20130205:134917,0,0,1
Other,20130205:134917,20130205:134919,0,0,0
Browser,20130205:134919,20130205:134922,0,0,0
Excel,20130205:134923,20130205:134924,0,0,0
Excel,20130205:134924,20130205:135007,0,0,0
Excel,20130205:135007,20130205:135020,0,0,1
Other,20130205:135020,20130205:135023,0,0,0
Testing,20130205:135023,20130205:135025,0,0,0
Testing,20130205:135025,20130205:135029,0,0,0
Testing,20130205:135029,20130205:135031,0,0,0
Testing,20130205:135031,20130205:135032,0,0,0
Testing,20130205:135032,20130205:135035,0,0,0
Testing,20130205:135035,20130205:135036,0,0,0
Testing,20130205:135036,20130205:135047,0,0,0
Testing,20130205:135047,20130205:135049,0,0,0
Testing,20130205:135049,20130205:135051,0,0,0
Testing,20130205:135051,20130205:135055,0,0,0
Testing,20130205:135055,20130205:135112,0,0,0
Testing,20130205:135112,20130205:135118,0,0,0
Testing,20130205:135118,20130205:135128,0,0,0
Testing,20130205:135128,20130205:135321,0,0,0
Excel,20130205:135710,20130205:135818,0,0,66
Excel,20130205:135818,20130205:135951,0,0,18
Excel,20130205:135951,20130205:135953,0,0,0
Other,20130205:135953,20130205:135957,0,0,2
FileOperation,20130205:135957,20130205:135959,0,0,0
FileOperation,20130205:135959,20130205:140000,0,0,0
